round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha,dataset
20,0,IBM-Bank0,scaffold,ibm,0.44091373570227776,0.3558787045771728,8636,0.1,LI-Large
20,1,IBM-Bank1,scaffold,ibm,0.0,0.0,0,0.1,LI-Large
20,2,IBM-Bank2,scaffold,ibm,0.07682194912832238,0.06616485946729478,832,0.1,LI-Large
20,3,IBM-Bank3,scaffold,ibm,0.47781170012643787,0.39624545066842287,10001,0.1,LI-Large
5,0,IBM-Bank0,fedavgm,ibm,0.0,0.20503424815556723,8636,0.1,LI-Large
5,1,IBM-Bank1,fedavgm,ibm,0.0,0.0,0,0.1,LI-Large
5,2,IBM-Bank2,fedavgm,ibm,0.0,0.026834609255250504,832,0.1,LI-Large
5,3,IBM-Bank3,fedavgm,ibm,0.0,0.2308471545410662,10001,0.1,LI-Large
10,0,IBM-Bank0,fedavgm,ibm,0.46246688254342067,0.35317565724494354,8636,0.1,LI-Large
10,1,IBM-Bank1,fedavgm,ibm,0.0,0.0,0,0.1,LI-Large
10,2,IBM-Bank2,fedavgm,ibm,0.0881057268722467,0.061459159383073544,832,0.1,LI-Large
10,3,IBM-Bank3,fedavgm,ibm,0.49790238411951293,0.3904938339566162,10001,0.1,LI-Large
15,0,IBM-Bank0,fedavgm,ibm,0.4511898818439008,0.356167130298775,8636,0.1,LI-Large
15,1,IBM-Bank1,fedavgm,ibm,0.0,0.0,0,0.1,LI-Large
15,2,IBM-Bank2,fedavgm,ibm,0.0800616771438738,0.06448252899340293,832,0.1,LI-Large
15,3,IBM-Bank3,fedavgm,ibm,0.4854815643847541,0.3923006762335076,10001,0.1,LI-Large
20,0,IBM-Bank0,fedavgm,ibm,0.43963699111650795,0.34070803802953187,8636,0.1,LI-Large
20,1,IBM-Bank1,fedavgm,ibm,0.0,0.0,0,0.1,LI-Large
20,2,IBM-Bank2,fedavgm,ibm,0.07584145261293179,0.05709005507245967,832,0.1,LI-Large
20,3,IBM-Bank3,fedavgm,ibm,0.47408204116996805,0.3783182139634983,10001,0.1,LI-Large
