iter	PRAUC	Logloss
101	0.9999284208	0.004341689051
102	0.9999284208	0.004341689051
103	0.9999284208	0.004341689051
104	0.9999284208	0.004341689051
105	0.9999284208	0.004341689051
106	0.9999284208	0.004341689051
107	0.9999284208	0.004341689051
108	0.9999284208	0.004341689051
109	0.9999284208	0.004341689051
110	0.9999284208	0.004341689051
111	0.9999284208	0.004341689051
112	0.9999284208	0.004341689051
113	0.9999284208	0.004341689051
114	0.9999284208	0.004341689051
115	0.9999284208	0.004341689051
116	0.9999284208	0.004341689051
117	0.9999284208	0.004341689051
118	0.9999284208	0.004341689051
119	0.9999284208	0.004341689051
120	0.9999284208	0.004341689051
121	0.9999284208	0.004341689051
122	0.9999284208	0.004341689051
123	0.9999284208	0.004341689051
124	0.9999284208	0.004341689051
125	0.9999284208	0.004341689051
126	0.9999284208	0.004341689051
127	0.9999284208	0.004341689051
128	0.9999284208	0.004341689051
129	0.9999284208	0.004341689051
130	0.9999284208	0.004341689051
131	0.9999284208	0.004341689051
132	0.9999284208	0.004341689051
133	0.9999284208	0.004341689051
134	0.9999284208	0.004341689051
135	0.9999284208	0.004341689051
136	0.9999284208	0.004341689051
137	0.9999284208	0.004341689051
138	0.9999284208	0.004341689051
139	0.9999284208	0.004341689051
140	0.9999284208	0.004341689051
141	0.9999284208	0.004341689051
142	0.9999284208	0.004341689051
143	0.9999284208	0.004341689051
144	0.9999284208	0.004341689051
145	0.9999284208	0.004341689051
146	0.9999284208	0.004341689051
147	0.9999284208	0.004341689051
148	0.9999284208	0.004341689051
149	0.9999284208	0.004341689051
150	0.9999284208	0.004341689051
151	0.9999284208	0.004341689051
152	0.9999284208	0.004341689051
153	0.9999284208	0.004341689051
154	0.9999284208	0.004341689051
155	0.9999284208	0.004341689051
156	0.9999284208	0.004341689051
157	0.9999284208	0.004341689051
158	0.9999284208	0.004341689051
159	0.9999284208	0.004341689051
160	0.9999284208	0.004341689051
161	0.9999284208	0.004341689051
162	0.9999284208	0.004341689051
163	0.9999284208	0.004341689051
164	0.9999284208	0.004341689051
165	0.9999284208	0.004341689051
166	0.9999284208	0.004341689051
167	0.9999284208	0.004341689051
168	0.9999284208	0.004341689051
169	0.9999284208	0.004341689051
170	0.9999284208	0.004341689051
171	0.9999284208	0.004341689051
172	0.9999284208	0.004341689051
173	0.9999284208	0.004341689051
174	0.9999284208	0.004341689051
175	0.9999284208	0.004341689051
176	0.9999284208	0.004341689051
177	0.9999284208	0.004341689051
178	0.9999284208	0.004341689051
179	0.9999284208	0.004341689051
180	0.9999284208	0.004341689051
181	0.9999284208	0.004341689051
182	0.9999284208	0.004341689051
183	0.9999284208	0.004341689051
184	0.9999284208	0.004341689051
185	0.9999284208	0.004341689051
186	0.9999284208	0.004341689051
187	0.9999284208	0.004341689051
188	0.9999284208	0.004341689051
189	0.9999284208	0.004341689051
190	0.9999284208	0.004341689051
191	0.9999284208	0.004341689051
192	0.9999284208	0.004341689051
193	0.9999284208	0.004341689051
194	0.9999284208	0.004341689051
195	0.9999284208	0.004341689051
196	0.9999284208	0.004341689051
197	0.9999284208	0.004341689051
198	0.9999284208	0.004341689051
199	0.9999284208	0.004341689051
