round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha,dataset
10,2,IEEE-Bank2,persfl,ieee,0.0,0.0,0,0.05,ieee_cis
10,3,IEEE-Bank3,persfl,ieee,0.4246068455134135,0.44925810077188316,1041,0.05,ieee_cis
15,0,IEEE-Bank0,persfl,ieee,0.5219653179190752,0.5590463100320847,2049,0.05,ieee_cis
15,1,IEEE-Bank1,persfl,ieee,0.0,0.0,0,0.05,ieee_cis
15,2,IEEE-Bank2,persfl,ieee,0.0,0.0,0,0.05,ieee_cis
15,3,IEEE-Bank3,persfl,ieee,0.4246068455134135,0.44925810077188316,1041,0.05,ieee_cis
20,0,IEEE-Bank0,persfl,ieee,0.5219653179190752,0.5590463100320847,2049,0.05,ieee_cis
20,1,IEEE-Bank1,persfl,ieee,0.0,0.0,0,0.05,ieee_cis
20,2,IEEE-Bank2,persfl,ieee,0.0,0.0,0,0.05,ieee_cis
20,3,IEEE-Bank3,persfl,ieee,0.4246068455134135,0.44925810077188316,1041,0.05,ieee_cis
5,0,IEEE-Bank0,scaffold,ieee,0.000975609756097561,0.4262348063647681,2049,0.05,ieee_cis
5,1,IEEE-Bank1,scaffold,ieee,0.0,0.0,0,0.05,ieee_cis
5,2,IEEE-Bank2,scaffold,ieee,0.0,0.0,0,0.05,ieee_cis
5,3,IEEE-Bank3,scaffold,ieee,0.0,0.2966613824530115,1041,0.05,ieee_cis
10,0,IEEE-Bank0,scaffold,ieee,0.000975609756097561,0.4262348042169363,2049,0.05,ieee_cis
10,1,IEEE-Bank1,scaffold,ieee,0.0,0.0,0,0.05,ieee_cis
10,2,IEEE-Bank2,scaffold,ieee,0.0,0.0,0,0.05,ieee_cis
10,3,IEEE-Bank3,scaffold,ieee,0.0,0.2966613848578928,1041,0.05,ieee_cis
15,0,IEEE-Bank0,scaffold,ieee,0.000975609756097561,0.42623480775928096,2049,0.05,ieee_cis
15,1,IEEE-Bank1,scaffold,ieee,0.0,0.0,0,0.05,ieee_cis
15,2,IEEE-Bank2,scaffold,ieee,0.0,0.0,0,0.05,ieee_cis
15,3,IEEE-Bank3,scaffold,ieee,0.0,0.2966613848578928,1041,0.05,ieee_cis
20,0,IEEE-Bank0,scaffold,ieee,0.000975609756097561,0.4262348063647682,2049,0.05,ieee_cis
20,1,IEEE-Bank1,scaffold,ieee,0.0,0.0,0,0.05,ieee_cis
20,2,IEEE-Bank2,scaffold,ieee,0.0,0.0,0,0.05,ieee_cis
20,3,IEEE-Bank3,scaffold,ieee,0.0,0.29666137132788517,1041,0.05,ieee_cis
5,0,IEEE-Bank0,fedavgm,ieee,0.0,0.1429190471547695,2049,0.05,ieee_cis
5,1,IEEE-Bank1,fedavgm,ieee,0.0,0.0,0,0.05,ieee_cis
5,2,IEEE-Bank2,fedavgm,ieee,0.0,0.0,0,0.05,ieee_cis
5,3,IEEE-Bank3,fedavgm,ieee,0.0,0.062421064072082894,1041,0.05,ieee_cis
10,0,IEEE-Bank0,fedavgm,ieee,0.27508361204013376,0.49784400270199647,2049,0.05,ieee_cis
10,1,IEEE-Bank1,fedavgm,ieee,0.0,0.0,0,0.05,ieee_cis
10,2,IEEE-Bank2,fedavgm,ieee,0.0,0.0,0,0.05,ieee_cis
10,3,IEEE-Bank3,fedavgm,ieee,0.25938009787928223,0.38537757993092114,1041,0.05,ieee_cis
15,0,IEEE-Bank0,fedavgm,ieee,0.41288872236792806,0.5257280749236415,2049,0.05,ieee_cis
15,1,IEEE-Bank1,fedavgm,ieee,0.0,0.0,0,0.05,ieee_cis
15,2,IEEE-Bank2,fedavgm,ieee,0.0,0.0,0,0.05,ieee_cis
15,3,IEEE-Bank3,fedavgm,ieee,0.39511494252873564,0.4274937007974738,1041,0.05,ieee_cis
20,0,IEEE-Bank0,fedavgm,ieee,0.41979903237811683,0.5264855324423033,2049,0.05,ieee_cis
20,1,IEEE-Bank1,fedavgm,ieee,0.0,0.0,0,0.05,ieee_cis
20,2,IEEE-Bank2,fedavgm,ieee,0.0,0.0,0,0.05,ieee_cis
20,3,IEEE-Bank3,fedavgm,ieee,0.4017094017094017,0.4295631290264469,1041,0.05,ieee_cis
