round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha,dataset
10,1,IBM-Bank1,scaffold,ibm,4.430071324148319e-05,7.736345350456444e-05,1,0.05,HI-Medium
10,2,IBM-Bank2,scaffold,ibm,4.4277175116227586e-05,0.00015370428669830426,2,0.05,HI-Medium
10,3,IBM-Bank3,scaffold,ibm,0.014519135870161202,0.007983492733849169,578,0.05,HI-Medium
15,0,IBM-Bank0,scaffold,ibm,0.16407997762863535,0.11075853218345977,8066,0.05,HI-Medium
15,1,IBM-Bank1,scaffold,ibm,4.415888366342099e-05,6.794863083508867e-05,1,0.05,HI-Medium
15,2,IBM-Bank2,scaffold,ibm,4.401795932740558e-05,6.616804246063402e-05,2,0.05,HI-Medium
15,3,IBM-Bank3,scaffold,ibm,0.013471095997907403,0.008960618904888777,578,0.05,HI-Medium
20,0,IBM-Bank0,scaffold,ibm,0.17769235295271343,0.11300398184214999,8066,0.05,HI-Medium
20,1,IBM-Bank1,scaffold,ibm,4.9773530436513865e-05,3.758550702848981e-05,1,0.05,HI-Medium
20,2,IBM-Bank2,scaffold,ibm,4.9431537320810677e-05,0.00014526572163006728,2,0.05,HI-Medium
20,3,IBM-Bank3,scaffold,ibm,0.015292618370747966,0.008918553535061569,578,0.05,HI-Medium
5,0,IBM-Bank0,fedavgm,ibm,0.0,0.009095570552036672,8066,0.05,HI-Medium
5,1,IBM-Bank1,fedavgm,ibm,0.0,2.23515133092086e-06,1,0.05,HI-Medium
5,2,IBM-Bank2,fedavgm,ibm,0.0,5.191270542085438e-06,2,0.05,HI-Medium
5,3,IBM-Bank3,fedavgm,ibm,0.0,0.0006231353020189069,578,0.05,HI-Medium
10,0,IBM-Bank0,fedavgm,ibm,0.09247977629082194,0.11416621700490179,8066,0.05,HI-Medium
10,1,IBM-Bank1,fedavgm,ibm,0.0,0.00010851871947911015,1,0.05,HI-Medium
10,2,IBM-Bank2,fedavgm,ibm,0.0,6.15372456907635e-05,2,0.05,HI-Medium
10,3,IBM-Bank3,fedavgm,ibm,0.02956989247311828,0.009308370442425822,578,0.05,HI-Medium
15,0,IBM-Bank0,fedavgm,ibm,0.15199137637580845,0.11955540990475805,8066,0.05,HI-Medium
15,1,IBM-Bank1,fedavgm,ibm,3.3939723051859896e-05,4.0842999509884004e-05,1,0.05,HI-Medium
15,2,IBM-Bank2,fedavgm,ibm,3.385469564628614e-05,0.0001441003477538875,2,0.05,HI-Medium
15,3,IBM-Bank3,fedavgm,ibm,0.012709513642553334,0.01113048397154082,578,0.05,HI-Medium
20,0,IBM-Bank0,fedavgm,ibm,0.14608025328653038,0.09176111228075953,8066,0.05,HI-Medium
20,1,IBM-Bank1,fedavgm,ibm,3.280678444302282e-05,7.992966189753018e-05,1,0.05,HI-Medium
20,2,IBM-Bank2,fedavgm,ibm,3.2811090148470186e-05,0.00011526645984080324,2,0.05,HI-Medium
20,3,IBM-Bank3,fedavgm,ibm,0.01173689787268726,0.006794109418819722,578,0.05,HI-Medium
