round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha,dataset
20,3,IBM-Bank3,scaffold,ibm,0.0,0.21486210526242755,54392,0.05,HI-Large
5,0,IBM-Bank0,fedavgm,ibm,0.0,6.413627676086148e-06,1,0.05,HI-Large
5,1,IBM-Bank1,fedavgm,ibm,0.0,0.0,0,0.05,HI-Large
5,2,IBM-Bank2,fedavgm,ibm,0.0,0.0,0,0.05,HI-Large
5,3,IBM-Bank3,fedavgm,ibm,0.0,0.16049008215053004,54392,0.05,HI-Large
10,0,IBM-Bank0,fedavgm,ibm,0.0,1.5837068241927054e-05,1,0.05,HI-Large
10,1,IBM-Bank1,fedavgm,ibm,0.0,0.0,0,0.05,HI-Large
10,2,IBM-Bank2,fedavgm,ibm,0.0,0.0,0,0.05,HI-Large
10,3,IBM-Bank3,fedavgm,ibm,0.0,0.23004537451182985,54392,0.05,HI-Large
15,0,IBM-Bank0,fedavgm,ibm,0.0,9.379103357719001e-06,1,0.05,HI-Large
15,1,IBM-Bank1,fedavgm,ibm,0.0,0.0,0,0.05,HI-Large
15,2,IBM-Bank2,fedavgm,ibm,0.0,0.0,0,0.05,HI-Large
15,3,IBM-Bank3,fedavgm,ibm,0.0,0.19980688330337348,54392,0.05,HI-Large
20,0,IBM-Bank0,fedavgm,ibm,0.0,4.5798030684680556e-05,1,0.05,HI-Large
20,1,IBM-Bank1,fedavgm,ibm,0.0,0.0,0,0.05,HI-Large
20,2,IBM-Bank2,fedavgm,ibm,0.0,0.0,0,0.05,HI-Large
20,3,IBM-Bank3,fedavgm,ibm,0.0,0.4891100034345183,54392,0.05,HI-Large
