round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha,dataset
5,2,IBM-Bank2,persfl,ibm,0.02802423717809998,0.04465696204003173,287,0.5,HI-Small
5,3,IBM-Bank3,persfl,ibm,0.08679621325361235,0.12588921314520546,952,0.5,HI-Small
10,0,IBM-Bank0,persfl,ibm,0.025629849184901056,0.044965469650888476,321,0.5,HI-Small
10,1,IBM-Bank1,persfl,ibm,0.0,9.872155585172022e-06,1,0.5,HI-Small
10,2,IBM-Bank2,persfl,ibm,0.024909485879797248,0.04319577699902795,287,0.5,HI-Small
10,3,IBM-Bank3,persfl,ibm,0.08746414372703941,0.11775364379770202,952,0.5,HI-Small
15,0,IBM-Bank0,persfl,ibm,0.031054906355050423,0.04909396589147854,321,0.5,HI-Small
15,1,IBM-Bank1,persfl,ibm,0.0,8.176882318309674e-06,1,0.5,HI-Small
15,2,IBM-Bank2,persfl,ibm,0.024942758318312466,0.05118430355140327,287,0.5,HI-Small
15,3,IBM-Bank3,persfl,ibm,0.08518518518518518,0.12058159190695533,952,0.5,HI-Small
20,0,IBM-Bank0,persfl,ibm,0.030543867851020725,0.04117756968398523,321,0.5,HI-Small
20,1,IBM-Bank1,persfl,ibm,0.0,1.017397497202157e-05,1,0.5,HI-Small
20,2,IBM-Bank2,persfl,ibm,0.02900832021587587,0.04519564477735335,287,0.5,HI-Small
20,3,IBM-Bank3,persfl,ibm,0.08814281367278629,0.12909270531300382,952,0.5,HI-Small
5,0,IBM-Bank0,scaffold,ibm,0.04244986059897473,0.02584241570782654,321,0.5,HI-Small
5,1,IBM-Bank1,scaffold,ibm,0.0,7.1105549077049975e-06,1,0.5,HI-Small
5,2,IBM-Bank2,scaffold,ibm,0.03891402714932127,0.022366850959804993,287,0.5,HI-Small
5,3,IBM-Bank3,scaffold,ibm,0.11619981713905743,0.07609724211278719,952,0.5,HI-Small
10,0,IBM-Bank0,scaffold,ibm,0.03947043828632514,0.022149879310553386,321,0.5,HI-Small
10,1,IBM-Bank1,scaffold,ibm,0.0,1.0260725022830113e-05,1,0.5,HI-Small
10,2,IBM-Bank2,scaffold,ibm,0.03386208597024739,0.01905286574857981,287,0.5,HI-Small
10,3,IBM-Bank3,scaffold,ibm,0.10610932475884244,0.06773092653903083,952,0.5,HI-Small
15,0,IBM-Bank0,scaffold,ibm,0.04094881398252185,0.0274551497502963,321,0.5,HI-Small
15,1,IBM-Bank1,scaffold,ibm,0.0,6.513300158924524e-06,1,0.5,HI-Small
15,2,IBM-Bank2,scaffold,ibm,0.03722560721141808,0.022851855465205347,287,0.5,HI-Small
15,3,IBM-Bank3,scaffold,ibm,0.11057915057915058,0.07528726156849971,952,0.5,HI-Small
20,0,IBM-Bank0,scaffold,ibm,0.03174967046822168,0.026197626252052426,321,0.5,HI-Small
20,1,IBM-Bank1,scaffold,ibm,0.0,1.0382275379472165e-05,1,0.5,HI-Small
20,2,IBM-Bank2,scaffold,ibm,0.027014652014652016,0.023980544284277164,287,0.5,HI-Small
20,3,IBM-Bank3,scaffold,ibm,0.0885396911406123,0.07567621788300007,952,0.5,HI-Small
5,0,IBM-Bank0,fedavgm,ibm,0.0,0.008965308926584967,321,0.5,HI-Small
5,1,IBM-Bank1,fedavgm,ibm,0.0,1.0495822662580294e-05,1,0.5,HI-Small
5,2,IBM-Bank2,fedavgm,ibm,0.0,0.007325866954340605,287,0.5,HI-Small
5,3,IBM-Bank3,fedavgm,ibm,0.0,0.028198304594798787,952,0.5,HI-Small
10,0,IBM-Bank0,fedavgm,ibm,0.03154428332081576,0.030530316078229026,321,0.5,HI-Small
10,1,IBM-Bank1,fedavgm,ibm,0.0,6.249336008049145e-06,1,0.5,HI-Small
10,2,IBM-Bank2,fedavgm,ibm,0.027244510863317622,0.02379389102416079,287,0.5,HI-Small
10,3,IBM-Bank3,fedavgm,ibm,0.08525307797537619,0.0795087814243878,952,0.5,HI-Small
15,0,IBM-Bank0,fedavgm,ibm,0.021781291958824407,0.05273578904800679,321,0.5,HI-Small
15,1,IBM-Bank1,fedavgm,ibm,0.0,1.061751465217022e-05,1,0.5,HI-Small
15,2,IBM-Bank2,fedavgm,ibm,0.019430485762144054,0.029978520769824477,287,0.5,HI-Small
15,3,IBM-Bank3,fedavgm,ibm,0.0607474957814239,0.08601760023257737,952,0.5,HI-Small
20,0,IBM-Bank0,fedavgm,ibm,0.03303143313798615,0.03992931351072979,321,0.5,HI-Small
20,1,IBM-Bank1,fedavgm,ibm,0.0,8.414037980967446e-06,1,0.5,HI-Small
20,2,IBM-Bank2,fedavgm,ibm,0.02781697238459988,0.03042031226340633,287,0.5,HI-Small
20,3,IBM-Bank3,fedavgm,ibm,0.08782559810106814,0.08755945914617438,952,0.5,HI-Small
